id_operacion,fecha_separacion,proyecto,asesor,medio_captacion,canal_agrupado,tipo_unidad,dormitorios,precio_departamento,dias_en_tuberia,tiene_cuota_inicial,cambios_unidad,interacciones_ult_7d,descuento_pct,caida_30d
OP-000633,2025-04-08,Proyecto Aurora,Asesora Sur,sala de ventas,tradicional,departamento,3,651406.0,36,False,0,3,0.0159,1
OP-000634,2026-01-15,Proyecto Cobalto,Asesora Premium,referido,tradicional,departamento,3,578037.0,15,True,0,1,0.0092,0
OP-000635,2026-04-03,Proyecto Aurora,Asesor Digital,portal inmobiliario,digital,departamento,1,339321.0,33,True,1,1,0.0036,0
OP-000636,2026-05-18,Proyecto Aurora,Asesor Norte,referido,tradicional,departamento,2,467729.0,32,True,0,1,0.0393,0
OP-000637,2025-02-13,Proyecto Ébano,Asesor Norte,sala de ventas,tradicional,departamento,2,629998.0,31,True,0,2,0.0308,1
OP-000638,2025-12-16,Proyecto Ébano,Asesor Norte,sala de ventas,tradicional,departamento,1,393488.0,38,False,0,2,0.0297,0
OP-000639,2026-02-26,Proyecto Faro,Asesora Premium,sala de ventas,tradicional,departamento,3,695167.0,25,True,0,1,0.0184,0
OP-000640,2025-12-21,Proyecto Granito,Asesor Este,portal inmobiliario,digital,departamento,2,499100.0,17,True,0,0,0.0259,1
OP-000641,2026-03-14,Proyecto Faro,Asesor Este,web,digital,departamento,2,505733.0,24,False,1,3,0.0118,0
OP-000642,2026-05-06,Proyecto Faro,Asesor Norte,referido,tradicional,departamento,1,405690.0,82,False,0,0,0.0114,1
OP-000643,2026-04-03,Proyecto Aurora,Asesor Digital,facebook,digital,departamento,2,417423.0,14,True,0,1,0.0558,0
OP-000644,2026-01-14,Proyecto Bruma,Asesora Oeste,portal inmobiliario,digital,departamento,2,460796.0,18,False,1,4,0.0409,0
OP-000645,2025-04-11,Proyecto Ébano,Asesora Premium,facebook,digital,departamento,2,556843.0,12,True,0,4,0.0149,1
OP-000646,2026-03-17,Proyecto Granito,Asesor Centro,feria,feria,departamento,2,487980.0,4,True,0,2,0.0,0
OP-000647,2025-12-23,Proyecto Aurora,Asesor Norte,portal inmobiliario,digital,departamento,1,345005.0,21,True,0,1,0.0,1
OP-000648,2025-05-28,Proyecto Duna,Asesora Premium,referido,tradicional,departamento,1,419980.0,34,True,0,4,0.0136,0
OP-000649,2025-12-03,Proyecto Ébano,Asesora Oeste,portal inmobiliario,digital,departamento,3,577654.0,11,True,1,1,0.0269,0
OP-000650,2025-03-29,Proyecto Aurora,Asesor Centro,facebook,digital,departamento,1,405248.0,54,True,0,2,0.0271,0
OP-000651,2026-03-10,Proyecto Cobalto,Asesora Sur,web,digital,departamento,2,488009.0,30,True,1,3,0.0277,0
OP-000652,2025-11-29,Proyecto Granito,Asesora Premium,sala de ventas,tradicional,departamento,2,522918.0,45,False,0,2,0.031,0
OP-000653,2025-12-01,Proyecto Ébano,Asesor Digital,referido,tradicional,departamento,2,397552.0,28,True,0,4,0.0063,0
OP-000654,2025-05-12,Proyecto Bruma,Asesor Este,sala de ventas,tradicional,departamento,3,566451.0,20,True,0,3,0.0521,0
OP-000655,2025-03-20,Proyecto Granito,Asesor Norte,sala de ventas,tradicional,departamento,2,552438.0,17,True,0,6,0.0214,0
OP-000656,2025-08-12,Proyecto Cobalto,Asesora Premium,sala de ventas,tradicional,departamento,3,694994.0,27,True,2,2,0.0303,0
OP-000657,2025-07-01,Proyecto Granito,Asesor Digital,facebook,digital,departamento,3,678234.0,29,True,0,1,0.0132,1
OP-000658,2026-03-21,Proyecto Bruma,Asesora Oeste,referido,tradicional,departamento,1,418942.0,15,True,0,3,0.0306,1
OP-000659,2026-05-27,Proyecto Duna,Asesor Centro,facebook,digital,departamento,1,314499.0,19,True,1,1,0.0624,0
OP-000660,2025-11-25,Proyecto Cobalto,Asesora Sur,facebook,digital,departamento,2,477025.0,72,False,0,1,0.0072,1
OP-000661,2026-02-19,Proyecto Bruma,Asesor Norte,whatsapp,digital,departamento,2,539141.0,24,True,0,3,0.0049,0
OP-000662,2026-05-06,Proyecto Granito,Asesor Digital,portal inmobiliario,digital,departamento,2,483175.0,26,True,0,1,0.0094,0
OP-000663,2026-01-18,Proyecto Bruma,Asesora Oeste,sala de ventas,tradicional,departamento,1,410087.0,61,False,0,2,0.019,0
OP-000664,2025-07-04,Proyecto Aurora,Asesora Sur,facebook,digital,departamento,1,385332.0,29,False,0,2,0.0156,1
OP-000665,2025-05-01,Proyecto Cobalto,Asesor Centro,web,digital,departamento,2,499110.0,22,True,0,3,0.0063,1
OP-000666,2025-05-26,Proyecto Ébano,Asesor Norte,web,digital,departamento,3,604921.0,44,False,0,2,0.0241,0
OP-000667,2025-06-13,Proyecto Faro,Asesor Norte,facebook,digital,departamento,3,580754.0,37,True,0,1,0.0531,0
OP-000668,2025-04-22,Proyecto Horizonte,Asesora Sur,feria,feria,departamento,3,756646.0,27,True,0,1,0.0223,0
OP-000669,2025-12-18,Proyecto Bruma,Asesora Oeste,sala de ventas,tradicional,departamento,1,391752.0,28,False,0,2,0.0233,0
OP-000670,2026-05-23,Proyecto Cobalto,Asesor Este,facebook,digital,departamento,2,502734.0,18,True,0,1,0.0312,0
OP-000671,2025-05-15,Proyecto Aurora,Asesora Sur,web,digital,departamento,3,552293.0,9,False,0,1,0.0367,0
OP-000672,2025-08-12,Proyecto Duna,Asesor Este,web,digital,departamento,3,613083.0,34,True,0,3,0.0497,1
OP-000673,2026-05-05,Proyecto Horizonte,Asesor Este,feria,feria,departamento,2,553059.0,6,False,0,1,0.0293,0
OP-000674,2026-04-24,Proyecto Ébano,Asesora Oeste,sala de ventas,tradicional,departamento,2,529993.0,9,False,0,0,0.025,0
OP-000675,2025-01-14,Proyecto Duna,Asesora Oeste,sala de ventas,tradicional,departamento,1,421389.0,19,True,0,2,0.0072,0
OP-000676,2025-06-29,Proyecto Cobalto,Asesor Digital,sala de ventas,tradicional,departamento,3,555964.0,18,True,0,2,0.0383,0
OP-000677,2025-07-01,Proyecto Granito,Asesora Premium,sala de ventas,tradicional,departamento,2,451337.0,36,True,1,0,0.0098,1
OP-000678,2025-05-30,Proyecto Duna,Asesor Este,sala de ventas,tradicional,departamento,2,500635.0,43,False,0,1,0.0092,0
OP-000679,2026-05-05,Proyecto Aurora,Asesor Digital,referido,tradicional,departamento,2,363903.0,79,False,0,1,0.0285,0
OP-000680,2026-02-05,Proyecto Cobalto,Asesora Oeste,referido,tradicional,departamento,2,466199.0,5,False,1,3,0.0527,0
OP-000681,2025-02-03,Proyecto Aurora,Asesora Sur,web,digital,departamento,1,316995.0,31,True,1,3,0.0381,1
OP-000682,2025-11-18,Proyecto Bruma,Asesor Este,facebook,digital,departamento,3,614046.0,30,True,0,1,0.0243,0
OP-000683,2025-10-27,Proyecto Aurora,Asesora Premium,sala de ventas,tradicional,departamento,2,569043.0,28,False,0,1,0.0073,0
OP-000684,2025-09-30,Proyecto Cobalto,Asesora Premium,web,digital,departamento,1,262048.0,34,False,0,2,0.0524,0
OP-000685,2026-01-11,Proyecto Ébano,Asesor Este,sala de ventas,tradicional,departamento,2,633080.0,39,True,0,2,0.024,0
OP-000686,2025-08-17,Proyecto Cobalto,Asesora Sur,portal inmobiliario,digital,departamento,3,586181.0,55,True,0,0,0.0198,0
OP-000687,2026-01-06,Proyecto Cobalto,Asesora Sur,sala de ventas,tradicional,departamento,2,503129.0,28,False,0,1,0.035,0
OP-000688,2025-08-31,Proyecto Horizonte,Asesor Norte,referido,tradicional,departamento,2,466184.0,66,False,1,1,0.0169,1
OP-000689,2026-05-07,Proyecto Faro,Asesor Centro,portal inmobiliario,digital,departamento,2,574828.0,28,True,1,1,0.0114,0
OP-000690,2026-03-10,Proyecto Duna,Asesora Oeste,referido,tradicional,departamento,3,613281.0,16,True,1,1,0.0132,0
OP-000691,2025-01-28,Proyecto Bruma,Asesora Oeste,referido,tradicional,departamento,2,468619.0,27,True,1,3,0.0131,0
OP-000692,2025-03-21,Proyecto Granito,Asesor Centro,web,digital,departamento,3,540444.0,12,True,0,2,0.0047,0
OP-000693,2025-07-27,Proyecto Bruma,Asesora Premium,sala de ventas,tradicional,departamento,1,361059.0,12,True,1,1,0.0027,1
OP-000694,2025-01-27,Proyecto Bruma,Asesora Premium,web,digital,departamento,3,633521.0,21,True,0,1,0.0425,0
OP-000695,2025-02-05,Proyecto Granito,Asesor Norte,portal inmobiliario,digital,departamento,3,634005.0,18,False,0,2,0.037,1
OP-000696,2025-01-04,Proyecto Duna,Asesor Centro,whatsapp,digital,departamento,2,560581.0,54,True,0,4,0.0102,0
OP-000697,2026-04-13,Proyecto Faro,Asesor Digital,facebook,digital,departamento,2,582309.0,20,False,0,2,0.041,1
OP-000698,2025-09-15,Proyecto Duna,Asesora Premium,facebook,digital,departamento,1,345740.0,10,True,0,1,0.0306,1
OP-000699,2026-02-11,Proyecto Ébano,Asesor Este,feria,feria,departamento,2,595731.0,23,True,0,1,0.0192,0
OP-000700,2026-03-02,Proyecto Bruma,Asesor Este,referido,tradicional,departamento,1,359491.0,28,True,1,2,0.0029,0
OP-000701,2025-03-28,Proyecto Bruma,Asesor Digital,facebook,digital,departamento,1,359736.0,25,True,0,2,0.0311,0
OP-000702,2025-12-15,Proyecto Bruma,Asesor Norte,sala de ventas,tradicional,departamento,3,592444.0,10,True,0,3,0.0586,0
OP-000703,2025-11-18,Proyecto Aurora,Asesora Oeste,sala de ventas,tradicional,departamento,1,348812.0,58,False,0,2,0.0253,0
OP-000704,2026-05-31,Proyecto Granito,Asesor Norte,facebook,digital,departamento,2,387343.0,5,True,0,0,0.043,0
OP-000705,2026-03-31,Proyecto Bruma,Asesor Digital,sala de ventas,tradicional,departamento,2,461797.0,25,False,0,0,0.0212,1
OP-000706,2025-11-14,Proyecto Duna,Asesor Norte,sala de ventas,tradicional,departamento,2,420983.0,9,False,1,6,0.0416,1
OP-000707,2025-12-18,Proyecto Faro,Asesor Norte,sala de ventas,tradicional,departamento,2,609448.0,45,False,0,1,0.0223,0
OP-000708,2025-09-22,Proyecto Faro,Asesor Este,portal inmobiliario,digital,departamento,2,607235.0,31,True,0,0,0.0,1
OP-000709,2025-10-31,Proyecto Cobalto,Asesora Sur,sala de ventas,tradicional,departamento,2,530857.0,28,False,0,2,0.012,0
OP-000710,2025-10-30,Proyecto Cobalto,Asesora Oeste,sala de ventas,tradicional,departamento,3,585884.0,19,True,0,2,0.0274,0
OP-000711,2026-04-05,Proyecto Horizonte,Asesor Este,facebook,digital,departamento,2,488559.0,55,True,0,4,0.0445,0
OP-000712,2026-04-04,Proyecto Ébano,Asesor Este,sala de ventas,tradicional,departamento,3,586833.0,19,True,1,0,0.0222,1
OP-000713,2025-04-26,Proyecto Faro,Asesora Oeste,whatsapp,digital,departamento,2,626845.0,70,False,2,1,0.0255,1
OP-000714,2025-01-08,Proyecto Granito,Asesora Oeste,portal inmobiliario,digital,departamento,2,493929.0,12,True,0,2,0.0144,0
OP-000715,2025-05-16,Proyecto Faro,Asesor Digital,facebook,digital,departamento,1,275442.0,23,False,0,2,0.0531,0
OP-000716,2025-08-31,Proyecto Bruma,Asesora Oeste,facebook,digital,departamento,1,413659.0,38,True,0,2,0.052,0
OP-000717,2025-04-25,Proyecto Duna,Asesora Oeste,facebook,digital,departamento,3,693528.0,33,False,1,3,0.0128,0
OP-000718,2025-08-02,Proyecto Aurora,Asesor Centro,sala de ventas,tradicional,departamento,2,551257.0,22,False,0,3,0.0,0
OP-000719,2025-08-14,Proyecto Ébano,Asesora Sur,facebook,digital,departamento,2,565109.0,5,True,0,3,0.0,0
OP-000720,2026-05-11,Proyecto Horizonte,Asesor Centro,sala de ventas,tradicional,departamento,3,725084.0,26,False,0,1,0.0359,0
OP-000721,2025-08-17,Proyecto Duna,Asesor Digital,sala de ventas,tradicional,departamento,2,498911.0,17,False,1,5,0.0274,1
OP-000722,2025-04-08,Proyecto Cobalto,Asesor Este,referido,tradicional,departamento,3,484804.0,14,False,0,2,0.0109,0
OP-000723,2025-08-01,Proyecto Aurora,Asesora Sur,sala de ventas,tradicional,departamento,2,461533.0,39,False,0,2,0.0299,1
OP-000724,2025-01-14,Proyecto Horizonte,Asesor Este,sala de ventas,tradicional,departamento,3,693187.0,4,True,0,2,0.0029,0
OP-000725,2025-01-16,Proyecto Aurora,Asesora Sur,referido,tradicional,departamento,1,337560.0,23,True,0,2,0.0393,0
OP-000726,2025-11-25,Proyecto Aurora,Asesor Centro,facebook,digital,departamento,1,335054.0,1,True,0,3,0.0181,0
OP-000727,2025-05-11,Proyecto Bruma,Asesor Digital,sala de ventas,tradicional,departamento,3,533974.0,33,True,0,2,0.0055,0
OP-000728,2025-11-22,Proyecto Aurora,Asesor Centro,sala de ventas,tradicional,departamento,1,289904.0,40,True,1,2,0.0184,1
OP-000729,2025-01-20,Proyecto Cobalto,Asesor Norte,sala de ventas,tradicional,departamento,3,700098.0,26,True,0,0,0.0178,0
OP-000730,2025-06-16,Proyecto Duna,Asesor Este,sala de ventas,tradicional,departamento,2,599089.0,16,True,0,3,0.0316,0
OP-000731,2025-10-26,Proyecto Bruma,Asesor Centro,feria,feria,departamento,1,356854.0,54,False,0,1,0.046,0
OP-000732,2025-10-08,Proyecto Aurora,Asesor Este,portal inmobiliario,digital,departamento,1,360484.0,56,False,0,1,0.0451,1
OP-000733,2025-11-05,Proyecto Aurora,Asesor Centro,facebook,digital,departamento,3,521053.0,29,False,0,2,0.0279,1
OP-000734,2025-11-07,Proyecto Cobalto,Asesor Centro,facebook,digital,departamento,2,519342.0,62,True,1,1,0.0216,1
OP-000735,2025-06-17,Proyecto Aurora,Asesor Este,web,digital,departamento,3,671781.0,12,True,0,2,0.0148,0
OP-000736,2025-07-03,Proyecto Ébano,Asesor Centro,web,digital,departamento,1,308892.0,21,True,0,4,0.0,0
OP-000737,2025-08-01,Proyecto Bruma,Asesor Este,sala de ventas,tradicional,departamento,3,612514.0,2,True,0,0,0.0247,0
OP-000738,2025-08-07,Proyecto Bruma,Asesor Norte,sala de ventas,tradicional,departamento,2,501646.0,9,True,0,2,0.0097,0
OP-000739,2026-02-13,Proyecto Cobalto,Asesor Este,facebook,digital,departamento,2,513018.0,8,True,1,2,0.0469,1
OP-000740,2025-03-15,Proyecto Cobalto,Asesora Oeste,referido,tradicional,departamento,2,574355.0,33,False,0,2,0.0214,0
OP-000741,2025-10-19,Proyecto Aurora,Asesor Norte,sala de ventas,tradicional,departamento,1,456981.0,9,True,0,3,0.0384,0
OP-000742,2026-02-05,Proyecto Aurora,Asesor Digital,facebook,digital,departamento,3,562158.0,4,False,0,0,0.0163,1
OP-000743,2025-06-27,Proyecto Granito,Asesora Oeste,facebook,digital,departamento,3,684025.0,14,False,0,1,0.0128,0
OP-000744,2025-07-22,Proyecto Aurora,Asesor Norte,facebook,digital,departamento,2,464633.0,15,True,0,6,0.0359,0
OP-000745,2025-12-19,Proyecto Duna,Asesor Digital,facebook,digital,departamento,3,576234.0,7,True,1,2,0.03,0
OP-000746,2025-12-02,Proyecto Duna,Asesora Premium,web,digital,departamento,1,395895.0,24,True,0,2,0.0308,0
OP-000747,2025-10-16,Proyecto Bruma,Asesor Norte,referido,tradicional,departamento,1,393932.0,28,False,0,1,0.0233,0
OP-000748,2025-08-10,Proyecto Cobalto,Asesora Sur,sala de ventas,tradicional,departamento,1,380931.0,6,True,0,3,0.0392,0
OP-000749,2025-01-25,Proyecto Faro,Asesor Este,sala de ventas,tradicional,departamento,2,471535.0,36,True,0,2,0.0366,0
OP-000750,2025-03-26,Proyecto Granito,Asesora Oeste,feria,feria,departamento,1,391504.0,11,False,1,3,0.0,0
OP-000751,2025-09-11,Proyecto Bruma,Asesora Premium,referido,tradicional,departamento,2,446925.0,15,False,1,0,0.0204,1
OP-000752,2025-12-31,Proyecto Bruma,Asesor Este,sala de ventas,tradicional,departamento,1,310666.0,31,False,0,1,0.0433,0
OP-000753,2025-04-16,Proyecto Bruma,Asesor Centro,facebook,digital,departamento,3,604245.0,15,True,0,0,0.0066,0
OP-000754,2025-08-06,Proyecto Cobalto,Asesor Norte,feria,feria,departamento,3,621996.0,9,True,0,2,0.0,1
OP-000755,2025-05-09,Proyecto Ébano,Asesor Centro,feria,feria,departamento,3,676873.0,23,False,0,3,0.0225,0
OP-000756,2025-04-07,Proyecto Bruma,Asesor Digital,portal inmobiliario,digital,departamento,1,309831.0,46,True,1,0,0.0344,0
OP-000757,2026-04-13,Proyecto Bruma,Asesora Oeste,referido,tradicional,departamento,3,555239.0,42,True,0,4,0.0167,1
OP-000758,2026-05-01,Proyecto Horizonte,Asesora Oeste,facebook,digital,departamento,1,514501.0,14,True,0,0,0.0483,0
OP-000759,2026-05-28,Proyecto Aurora,Asesor Este,facebook,digital,departamento,3,565953.0,10,True,0,2,0.0582,0
OP-000760,2026-04-10,Proyecto Cobalto,Asesor Digital,sala de ventas,tradicional,departamento,2,485657.0,12,True,0,2,0.0,0
OP-000761,2025-07-30,Proyecto Ébano,Asesor Norte,web,digital,departamento,2,498369.0,42,False,0,2,0.0181,0
OP-000762,2026-01-14,Proyecto Aurora,Asesor Este,referido,tradicional,departamento,1,407317.0,12,True,0,2,0.0,0
OP-000763,2025-05-28,Proyecto Aurora,Asesor Norte,sala de ventas,tradicional,departamento,3,639449.0,60,True,0,3,0.0369,0
OP-000764,2025-10-27,Proyecto Aurora,Asesor Digital,portal inmobiliario,digital,departamento,3,636226.0,31,False,0,1,0.0128,0
OP-000765,2025-05-12,Proyecto Granito,Asesora Oeste,facebook,digital,departamento,2,533461.0,21,False,0,2,0.0164,0
OP-000766,2025-11-22,Proyecto Aurora,Asesor Digital,sala de ventas,tradicional,departamento,3,527016.0,14,True,0,0,0.0457,0
OP-000767,2025-08-08,Proyecto Bruma,Asesor Centro,facebook,digital,departamento,3,692887.0,24,False,0,2,0.0011,1
OP-000768,2025-07-07,Proyecto Aurora,Asesora Oeste,portal inmobiliario,digital,departamento,1,392097.0,9,True,0,1,0.0,0
OP-000769,2025-02-15,Proyecto Aurora,Asesora Oeste,portal inmobiliario,digital,departamento,3,549884.0,6,True,1,3,0.0,0
OP-000770,2025-05-17,Proyecto Ébano,Asesora Sur,referido,tradicional,departamento,2,586310.0,31,True,0,1,0.0479,1
OP-000771,2025-08-18,Proyecto Bruma,Asesora Oeste,whatsapp,digital,departamento,2,442542.0,21,True,0,2,0.0437,0
OP-000772,2025-11-04,Proyecto Duna,Asesor Centro,portal inmobiliario,digital,departamento,1,458589.0,37,False,0,3,0.0197,0
OP-000773,2026-03-11,Proyecto Duna,Asesor Digital,feria,feria,departamento,3,692306.0,27,False,1,1,0.002,1
OP-000774,2026-01-20,Proyecto Granito,Asesora Oeste,portal inmobiliario,digital,departamento,3,596318.0,13,True,0,0,0.04,0
OP-000775,2025-10-11,Proyecto Aurora,Asesor Digital,facebook,digital,departamento,1,376997.0,42,True,0,1,0.0746,1
OP-000776,2025-09-15,Proyecto Granito,Asesor Digital,feria,feria,departamento,2,575020.0,15,False,1,0,0.0208,1
OP-000777,2025-09-01,Proyecto Ébano,Asesora Oeste,referido,tradicional,departamento,2,651820.0,50,True,0,3,0.0033,1
OP-000778,2026-04-11,Proyecto Aurora,Asesora Oeste,web,digital,departamento,3,534173.0,14,True,0,2,0.0474,0
OP-000779,2026-03-12,Proyecto Faro,Asesor Norte,sala de ventas,tradicional,departamento,3,713790.0,7,True,1,4,0.0046,1
OP-000780,2025-07-21,Proyecto Granito,Asesora Sur,web,digital,departamento,2,532954.0,56,True,0,2,0.0184,0
OP-000781,2025-10-21,Proyecto Bruma,Asesor Digital,whatsapp,digital,departamento,2,403725.0,14,True,1,3,0.0,0
OP-000782,2025-07-15,Proyecto Granito,Asesor Norte,facebook,digital,departamento,2,525401.0,15,True,0,0,0.0195,0
OP-000783,2025-10-22,Proyecto Cobalto,Asesor Este,whatsapp,digital,departamento,2,484136.0,7,True,0,0,0.002,0
OP-000784,2025-08-10,Proyecto Duna,Asesor Centro,facebook,digital,departamento,2,437761.0,20,True,0,1,0.0477,0
OP-000785,2026-03-19,Proyecto Horizonte,Asesora Sur,sala de ventas,tradicional,departamento,1,446170.0,8,True,0,3,0.0074,0
OP-000786,2026-01-02,Proyecto Cobalto,Asesor Digital,sala de ventas,tradicional,departamento,1,421680.0,54,True,0,2,0.039,0
OP-000787,2025-04-01,Proyecto Faro,Asesor Centro,feria,feria,departamento,2,533101.0,17,True,0,2,0.0231,1
OP-000788,2025-01-15,Proyecto Bruma,Asesor Norte,referido,tradicional,departamento,3,557199.0,11,True,0,2,0.0273,0
OP-000789,2026-05-15,Proyecto Faro,Asesora Sur,facebook,digital,departamento,2,511834.0,23,False,0,2,0.0344,0
OP-000790,2025-07-03,Proyecto Duna,Asesora Premium,referido,tradicional,departamento,1,380750.0,85,False,0,0,0.024,1
OP-000791,2025-03-20,Proyecto Bruma,Asesor Digital,facebook,digital,departamento,3,598953.0,23,True,0,0,0.0133,0
OP-000792,2026-01-22,Proyecto Cobalto,Asesor Digital,facebook,digital,departamento,3,660041.0,18,True,1,2,0.0104,0
OP-000793,2025-09-04,Proyecto Bruma,Asesora Premium,portal inmobiliario,digital,departamento,2,486957.0,22,True,0,4,0.0342,0
OP-000794,2025-10-16,Proyecto Aurora,Asesor Norte,web,digital,departamento,1,267852.0,38,True,0,0,0.0,0
OP-000795,2025-11-28,Proyecto Aurora,Asesora Premium,feria,feria,departamento,3,544072.0,36,False,1,1,0.0552,1
OP-000796,2025-06-11,Proyecto Cobalto,Asesor Norte,referido,tradicional,departamento,2,493131.0,26,False,0,3,0.0274,0
OP-000797,2025-10-23,Proyecto Aurora,Asesor Norte,whatsapp,digital,departamento,3,636827.0,43,True,0,0,0.0189,1
OP-000798,2025-12-08,Proyecto Aurora,Asesor Centro,sala de ventas,tradicional,departamento,1,416382.0,23,True,0,1,0.0298,0
OP-000799,2025-11-16,Proyecto Ébano,Asesora Oeste,facebook,digital,departamento,1,490608.0,19,True,0,1,0.0143,0
OP-000800,2026-04-14,Proyecto Ébano,Asesor Centro,sala de ventas,tradicional,departamento,2,515184.0,23,True,0,2,0.0218,0
OP-000801,2025-07-23,Proyecto Faro,Asesora Premium,referido,tradicional,departamento,3,676982.0,14,True,0,1,0.0046,0
OP-000802,2025-09-20,Proyecto Bruma,Asesor Norte,web,digital,departamento,2,392005.0,39,True,0,0,0.0318,0
OP-000803,2026-01-26,Proyecto Granito,Asesora Oeste,web,digital,departamento,1,440643.0,14,True,0,1,0.0236,0
OP-000804,2026-01-20,Proyecto Duna,Asesora Premium,facebook,digital,departamento,2,436860.0,3,True,1,2,0.0284,0
OP-000805,2026-06-03,Proyecto Aurora,Asesora Oeste,sala de ventas,tradicional,departamento,3,571560.0,6,True,1,5,0.0517,0
OP-000806,2025-04-14,Proyecto Aurora,Asesora Oeste,web,digital,departamento,1,511641.0,28,True,0,4,0.0105,0
OP-000807,2026-04-24,Proyecto Ébano,Asesora Oeste,whatsapp,digital,departamento,3,639695.0,12,False,1,3,0.0227,1
OP-000808,2025-09-03,Proyecto Aurora,Asesor Digital,facebook,digital,departamento,2,412490.0,37,False,0,0,0.0,1
OP-000809,2025-04-22,Proyecto Duna,Asesor Norte,sala de ventas,tradicional,departamento,2,518428.0,22,True,0,3,0.0349,0
OP-000810,2025-06-01,Proyecto Horizonte,Asesor Digital,facebook,digital,departamento,3,630561.0,39,False,1,0,0.0247,1
